18.000000,	0.000407
19.000000,	0.000652
20.000000,	0.000885
21.000000,	0.001114
22.000000,	0.001342
23.000000,	0.001587
24.000000,	0.001837
25.000000,	0.002086
26.000000,	0.002332
27.000000,	0.002576
28.000000,	0.002821
29.000000,	0.003066
30.000000,	0.003311
31.000000,	0.003555
32.000000,	0.003798
33.000000,	0.004039
34.000000,	0.004281
35.000000,	0.004521
36.000000,	0.004782
37.000000,	0.005057
38.000000,	0.005330
39.000000,	0.005602
40.000000,	0.005872
41.000000,	0.006143
42.000000,	0.006409
43.000000,	0.006704
44.000000,	0.006937
45.000000,	0.007171
46.000000,	0.007402
47.000000,	0.007635
48.000000,	0.007865
49.000000,	0.008094
50.000000,	0.008322
51.000000,	0.008550
52.000000,	0.008779
53.000000,	0.009003
54.000000,	0.009228
55.000000,	0.009452
56.000000,	0.009675
57.000000,	0.009897
58.000000,	0.010118
59.000000,	0.010368
60.000000,	0.010637
61.000000,	0.010903
62.000000,	0.011169
63.000000,	0.011432
64.000000,	0.011696
65.000000,	0.011958
66.000000,	0.012219
67.000000,	0.012480
68.000000,	0.012738
69.000000,	0.012998
70.000000,	0.013255
71.000000,	0.013512
72.000000,	0.013768
73.000000,	0.014021
74.000000,	0.014276
75.000000,	0.014528
76.000000,	0.014779
77.000000,	0.015023
78.000000,	0.015268
79.000000,	0.015513
80.000000,	0.015756
81.000000,	0.015996
82.000000,	0.016237
83.000000,	0.016477
84.000000,	0.016719
85.000000,	0.016958
86.000000,	0.017195
87.000000,	0.017430
88.000000,	0.017669
89.000000,	0.017904
90.000000,	0.018136
91.000000,	0.018373
92.000000,	0.018606
93.000000,	0.018839
94.000000,	0.019071
95.000000,	0.019576
96.000000,	0.020112
97.000000,	0.020649
98.000000,	0.021208
99.000000,	0.021755
100.000000,	0.022304
101.000000,	0.022585
102.000000,	0.022782
103.000000,	0.022973
104.000000,	0.023160
105.000000,	0.023341
106.000000,	0.023516
107.000000,	0.023689
