7.000000,	5.943585
8.000000,	11.680307
9.000000,	17.395833
10.000000,	22.128443
11.000000,	28.697216
12.000000,	33.606152
13.000000,	38.094510
14.000000,	42.131773
15.000000,	45.985883
16.000000,	51.874829
17.000000,	56.710566
18.000000,	60.713999
19.000000,	64.144335
20.000000,	68.549346
21.000000,	77.320156
22.000000,	84.998871
23.000000,	91.815994
24.000000,	97.827473
25.000000,	103.269251
26.000000,	108.107132
27.000000,	112.490563
28.000000,	116.457539
29.000000,	120.102526
30.000000,	123.465680
31.000000,	126.533068
32.000000,	129.378521
33.000000,	132.038469
34.000000,	134.471043
35.000000,	136.754543
36.000000,	138.878910
37.000000,	140.871338
