20.000000,	1.741120
21.000000,	2.513933
22.000000,	3.250326
23.000000,	3.866410
24.000000,	4.544349
25.000000,	5.267393
26.000000,	5.933033
27.000000,	6.597934
28.000000,	7.289688
29.000000,	7.975556
30.000000,	8.670897
31.000000,	9.290945
32.000000,	10.251444
33.000000,	11.195593
34.000000,	12.048883
35.000000,	12.854938
36.000000,	13.715762
37.000000,	14.505084
38.000000,	15.232864
39.000000,	15.905210
40.000000,	16.528128
41.000000,	17.278755
42.000000,	18.047155
43.000000,	18.763696
44.000000,	19.434421
45.000000,	20.063430
46.000000,	20.652990
47.000000,	21.209487
48.000000,	21.732373
49.000000,	22.226845
50.000000,	23.060806
51.000000,	24.054707
52.000000,	24.998048
53.000000,	25.889338
54.000000,	26.740883
55.000000,	27.550022
56.000000,	28.321152
57.000000,	29.061976
58.000000,	29.775949
59.000000,	30.456596
60.000000,	31.110568
61.000000,	31.734302
62.000000,	32.333556
63.000000,	32.908773
64.000000,	33.460961
65.000000,	33.993441
66.000000,	34.503236
67.000000,	34.993869
68.000000,	35.545698
69.000000,	36.210223
70.000000,	36.854552
71.000000,	37.473049
72.000000,	38.070162
73.000000,	38.647486
74.000000,	39.208177
75.000000,	39.749382
76.000000,	40.272224
77.000000,	40.776702
78.000000,	41.268707
79.000000,	41.742700
80.000000,	42.207184
81.000000,	42.654852
82.000000,	43.087274
83.000000,	43.509805
84.000000,	43.918865
85.000000,	44.316944
86.000000,	44.705722
87.000000,	45.446920
88.000000,	46.284779
89.000000,	47.107252
90.000000,	47.896265
91.000000,	48.670824
92.000000,	49.429326
93.000000,	50.173137
94.000000,	50.887761
95.000000,	51.588172
96.000000,	52.271831
97.000000,	52.936502
98.000000,	53.588522
99.000000,	54.226068
100.000000,	54.818391
101.000000,	55.202958
102.000000,	55.639758
