10.000000,	0.001427
11.000000,	0.001706
12.000000,	0.001983
13.000000,	0.002259
14.000000,	0.002533
15.000000,	0.002806
16.000000,	0.003078
17.000000,	0.003358
18.000000,	0.003637
19.000000,	0.003917
20.000000,	0.004196
21.000000,	0.004473
22.000000,	0.004768
23.000000,	0.005085
24.000000,	0.005401
25.000000,	0.005713
26.000000,	0.006023
27.000000,	0.006334
28.000000,	0.006675
29.000000,	0.006944
30.000000,	0.007210
31.000000,	0.007479
32.000000,	0.007747
33.000000,	0.008008
34.000000,	0.008270
35.000000,	0.008533
36.000000,	0.008792
37.000000,	0.009052
38.000000,	0.009309
39.000000,	0.009565
40.000000,	0.009821
41.000000,	0.010073
42.000000,	0.010352
43.000000,	0.010661
44.000000,	0.010965
45.000000,	0.011268
46.000000,	0.011572
47.000000,	0.011873
48.000000,	0.012171
49.000000,	0.012470
50.000000,	0.012767
51.000000,	0.013062
52.000000,	0.013356
53.000000,	0.013650
54.000000,	0.013941
55.000000,	0.014232
56.000000,	0.014522
57.000000,	0.014807
58.000000,	0.015088
59.000000,	0.015366
60.000000,	0.015646
61.000000,	0.015924
62.000000,	0.016200
63.000000,	0.016476
64.000000,	0.016747
65.000000,	0.017021
66.000000,	0.017295
67.000000,	0.017564
68.000000,	0.017835
69.000000,	0.018103
70.000000,	0.018372
71.000000,	0.018637
72.000000,	0.018903
73.000000,	0.019263
74.000000,	0.019882
75.000000,	0.020509
76.000000,	0.021128
77.000000,	0.021740
78.000000,	0.022359
79.000000,	0.022634
80.000000,	0.022870
81.000000,	0.023104
82.000000,	0.023336
83.000000,	0.023570
84.000000,	0.023801
85.000000,	0.024030
86.000000,	0.024259
87.000000,	0.024489
88.000000,	0.024718
89.000000,	0.024946
90.000000,	0.025172
91.000000,	0.025398
92.000000,	0.025623
93.000000,	0.025846
94.000000,	0.026071
95.000000,	0.026292
96.000000,	0.026518
97.000000,	0.026737
98.000000,	0.026958
99.000000,	0.027179
100.000000,	0.027399
101.000000,	0.027620
102.000000,	0.027836
103.000000,	0.028054
104.000000,	0.028273
105.000000,	0.028489
106.000000,	0.028701
107.000000,	0.028917
108.000000,	0.029132
109.000000,	0.029345
110.000000,	0.029570
111.000000,	0.029817
112.000000,	0.030063
113.000000,	0.030310
114.000000,	0.030557
115.000000,	0.030797
116.000000,	0.031044
117.000000,	0.031287
118.000000,	0.031529
119.000000,	0.031772
