1237.000000,	0.000106
1238.000000,	0.000112
1239.000000,	0.000121
1240.000000,	0.000128
1241.000000,	0.000136
1242.000000,	0.000143
1243.000000,	0.000151
1244.000000,	0.000158
1245.000000,	0.000166
1246.000000,	0.000174
1247.000000,	0.000181
1248.000000,	0.000189
1249.000000,	0.000196
1250.000000,	0.000204
1251.000000,	0.000211
1252.000000,	0.000219
1253.000000,	0.000226
1254.000000,	0.000237
1255.000000,	0.000249
1256.000000,	0.000263
1257.000000,	0.000277
1258.000000,	0.000290
1259.000000,	0.000303
1260.000000,	0.000316
1261.000000,	0.000331
1262.000000,	0.000342
1263.000000,	0.000356
1264.000000,	0.000369
1265.000000,	0.000383
1266.000000,	0.000395
1267.000000,	0.000408
1268.000000,	0.000421
1269.000000,	0.000434
1270.000000,	0.000449
1271.000000,	0.000462
1272.000000,	0.000474
1273.000000,	0.000490
1274.000000,	0.000501
1275.000000,	0.000515
1276.000000,	0.000527
1277.000000,	0.000540
1278.000000,	0.000553
1279.000000,	0.000567
1280.000000,	0.000579
1281.000000,	0.000592
1282.000000,	0.000605
1283.000000,	0.000619
1284.000000,	0.000631
1285.000000,	0.000644
1286.000000,	0.000655
1287.000000,	0.000669
1288.000000,	0.000682
1289.000000,	0.000693
1290.000000,	0.000705
1291.000000,	0.000718
1292.000000,	0.000729
1293.000000,	0.000742
1294.000000,	0.000754
1295.000000,	0.000767
1296.000000,	0.000778
1297.000000,	0.000792
1298.000000,	0.000804
1299.000000,	0.000816
1300.000000,	0.000828
1301.000000,	0.000841
1302.000000,	0.000853
1303.000000,	0.000866
1304.000000,	0.000879
1305.000000,	0.000890
1306.000000,	0.000903
1307.000000,	0.000915
1308.000000,	0.000927
1309.000000,	0.000939
1310.000000,	0.000953
1311.000000,	0.000966
1312.000000,	0.000977
1313.000000,	0.000989
1314.000000,	0.001002
1315.000000,	0.001014
1316.000000,	0.001028
1317.000000,	0.001039
1318.000000,	0.001050
1319.000000,	0.001063
1320.000000,	0.001075
1321.000000,	0.001090
1322.000000,	0.001102
1323.000000,	0.001112
1324.000000,	0.001126
1325.000000,	0.001138
1326.000000,	0.001151
1327.000000,	0.001163
1328.000000,	0.001174
1329.000000,	0.001187
1330.000000,	0.001200
1331.000000,	0.001212
1332.000000,	0.001225
1333.000000,	0.001236
1334.000000,	0.001249
1335.000000,	0.001263
1336.000000,	0.001273
1337.000000,	0.001287
1338.000000,	0.001299
1339.000000,	0.001312
1340.000000,	0.001323
1341.000000,	0.001336
1342.000000,	0.001347
1343.000000,	0.001362
1344.000000,	0.001375
1345.000000,	0.001388
1346.000000,	0.001401
1347.000000,	0.001414
1348.000000,	0.001428
1349.000000,	0.001441
1350.000000,	0.001455
1351.000000,	0.001468
1352.000000,	0.001482
1353.000000,	0.001497
1354.000000,	0.001510
1355.000000,	0.001522
1356.000000,	0.001537
1357.000000,	0.001550
1358.000000,	0.001563
1359.000000,	0.001575
1360.000000,	0.001591
1361.000000,	0.001603
1362.000000,	0.001616
1363.000000,	0.001630
1364.000000,	0.001643
1365.000000,	0.001657
1366.000000,	0.001670
1367.000000,	0.001683
1368.000000,	0.001697
1369.000000,	0.001711
1370.000000,	0.001725
1371.000000,	0.001738
1372.000000,	0.001750
1373.000000,	0.001764
1374.000000,	0.001778
1375.000000,	0.001793
1376.000000,	0.001805
1377.000000,	0.001818
1378.000000,	0.001832
1379.000000,	0.001845
1380.000000,	0.001858
1381.000000,	0.001871
1382.000000,	0.001887
1383.000000,	0.001898
1384.000000,	0.001913
1385.000000,	0.001926
1386.000000,	0.001939
1387.000000,	0.001953
