 0.333,0
 0.666,30
 0.999,75
 1.332,110
 1.665,100
 1.998,107
 2.331,140
 2.664,160
 2.997,160
 3.33,160
 3.663,180
 3.996,200
 4.329,200
 4.662,203
 4.995,213
 5.328,225
 5.661,230
 5.994,232
 6.327,237
 6.66,245
 6.993,250
 7.326,253
 7.659,256
 7.992,261
 8.325,268
 8.658,272
 8.991,275
 9.324,280
 9.657,282
 9.99,280
10.323,287
10.656,285
10.989,295
11.322,290
11.655,292
11.988,295
12.321,300
12.654,305
12.987,308
13.32,310
13.653,310
13.986,315
14.319,317
14.652,318
14.985,320
15.318,320
15.651,323
15.984,325
16.317,325
16.65,320
16.983,330
17.316,331
17.649,330
17.982,330
18.315,333
18.648,335
18.981,337
19.314,335
19.647,338
19.98,340
20.313,345
